0.0000	-1.8536
0.1005	0.1118
0.2010	0.0749
0.3015	-2.4986
0.4020	-9.0317
0.5025	-2.9700
0.6030	-1.6820
0.7035	0.1511
0.8040	0.7942
0.9045	0.9489
1.0050	0.9786
1.1055	0.9882
1.2060	0.9930
1.3065	0.9882
1.4070	0.9663
1.5075	0.8883
1.6080	0.6830
1.7085	0.3070
1.8090	0.0015
1.9095	0.3004
2.0101	0.6193
2.1106	0.7630
2.2111	0.6759
2.3116	0.2428
2.4121	0.0574
2.5126	0.2521
2.6131	0.4741
2.7136	0.6071
2.8141	0.6423
2.9146	0.5805
3.0151	0.4251
3.1156	0.1619
3.2161	-0.2475
3.3166	-0.2794
3.4171	-0.1480
3.5176	-0.1243
3.6181	-0.1874
3.7186	-0.0401
3.8191	0.1170
3.9196	0.0910
4.0201	0.0534
4.1206	0.1401
4.2211	0.1647
4.3216	-0.0169
4.4221	-0.1328
4.5226	-0.0828
4.6231	-0.0583
4.7236	-0.0799
4.8241	0.0914
4.9246	0.0859
5.0251	-0.0434
5.1256	0.0080
5.2261	0.0153
5.3266	0.0535
5.4271	0.0693
5.5276	-0.1126
5.6281	-0.2507
5.7286	-0.0651
5.8291	0.0827
5.9296	0.0789
6.0302	0.0545
6.1307	0.0242
6.2312	0.0117
6.3317	0.0099
6.4322	0.0284
6.5327	0.0038
6.6332	-0.0763
6.7337	0.0188
6.8342	0.0446
6.9347	-0.1128
7.0352	-0.2021
7.1357	-0.0387
7.2362	0.1260
7.3367	0.1991
7.4372	0.2275
7.5377	0.2377
7.6382	0.1737
7.7387	0.1413
7.8392	0.1181
7.9397	0.0646
8.0402	0.0193
8.1407	-0.0150
8.2412	0.0136
8.3417	0.0464
8.4422	0.0336
8.5427	-0.0271
8.6432	-0.0053
8.7437	0.0345
8.8442	0.0561
8.9447	0.1113
9.0452	0.0954
9.1457	0.0364
9.2462	0.0040
9.3467	-0.0422
9.4472	-0.0092
9.5477	0.0567
9.6482	0.0738
9.7487	0.0645
9.8492	0.0445
9.9497	-0.0106
10.0503	-0.0899
10.1508	-0.1486
10.2513	-0.1644
10.3518	-0.1046
10.4523	-0.0151
10.5528	-0.0269
10.6533	-0.1028
10.7538	-0.1820
10.8543	-0.1880
10.9548	-0.1013
11.0553	0.0012
11.1558	0.0475
11.2563	0.0466
11.3568	0.0525
11.4573	0.0382
11.5578	-0.0148
11.6583	-0.1392
11.7588	-0.2124
11.8593	-0.1593
11.9598	-0.1522
12.0603	-0.0534
12.1608	0.1811
12.2613	0.0424
12.3618	-0.2473
12.4623	-0.2443
12.5628	-0.1709
12.6633	-0.0855
12.7638	-0.0092
12.8643	0.0710
12.9648	0.1364
13.0653	0.2074
13.1658	0.0295
13.2663	0.0690
13.3668	0.0872
13.4673	-0.1801
13.5678	-0.1507
13.6683	-0.0275
13.7688	0.0359
13.8693	0.0482
13.9698	0.0784
14.0704	0.1025
14.1709	0.0570
14.2714	0.0265
14.3719	0.0335
14.4724	0.0534
14.5729	0.0778
14.6734	0.0899
14.7739	0.0827
14.8744	0.0931
14.9749	0.0940
15.0754	0.0740
15.1759	0.1586
15.2764	0.1886
15.3769	0.0483
15.4774	-0.1755
15.5779	-0.1589
15.6784	-0.0435
15.7789	-0.0543
15.8794	-0.0799
15.9799	-0.0972
16.0804	-0.0565
16.1809	0.0577
16.2814	0.0052
16.3819	-0.0748
16.4824	-0.0302
16.5829	-0.0108
16.6834	0.0432
16.7839	0.1451
16.8844	0.0697
16.9849	0.0150
17.0854	0.0018
17.1859	-0.0476
17.2864	-0.0230
17.3869	0.0438
17.4874	0.0772
17.5879	-0.0230
17.6884	-0.0425
17.7889	0.0322
17.8894	0.0967
17.9899	0.0913
18.0905	0.0828
18.1910	0.0768
18.2915	0.0663
18.3920	0.0620
18.4925	0.0405
18.5930	0.0216
18.6935	0.0224
18.7940	0.0437
18.8945	0.0447
18.9950	0.0351
19.0955	0.0208
19.1960	0.0355
19.2965	0.0167
19.3970	-0.0477
19.4975	-0.0419
19.5980	0.0767
19.6985	0.0184
19.7990	0.0155
19.8995	0.1389
20.0000	-0.0469
