3.0000	-0.7581
3.1717	-0.6950
3.3434	-0.5993
3.5152	-0.5073
3.6869	-0.4325
3.8586	-0.3747
4.0303	-0.3255
4.2020	-0.2729
4.3737	-0.2148
4.5455	-0.1648
4.7172	-0.1373
4.8889	-0.1316
5.0606	-0.1348
5.2323	-0.1364
5.4040	-0.1375
5.5758	-0.1439
5.7475	-0.1572
5.9192	-0.1710
6.0909	-0.1777
6.2626	-0.1771
6.4343	-0.1765
6.6061	-0.1813
6.7778	-0.1890
6.9495	-0.1944
7.1212	-0.2003
7.2929	-0.2160
7.4646	-0.2436
7.6364	-0.2701
7.8081	-0.2785
7.9798	-0.2649
8.1515	-0.2405
8.3232	-0.2162
8.4949	-0.1927
8.6667	-0.1672
8.8384	-0.1426
9.0101	-0.1272
9.1818	-0.1271
9.3535	-0.1415
9.5253	-0.1633
9.6970	-0.1850
9.8687	-0.2031
10.0404	-0.2180
10.2121	-0.2303
10.3838	-0.2374
10.5556	-0.2347
10.7273	-0.2185
10.8990	-0.1889
11.0707	-0.1502
11.2424	-0.1090
11.4141	-0.0729
11.5859	-0.0480
11.7576	-0.0358
11.9293	-0.0334
12.1010	-0.0353
12.2727	-0.0352
12.4444	-0.0238
12.6162	0.0071
12.7879	0.0530
12.9596	0.0959
13.1313	0.1237
13.3030	0.1467
13.4747	0.1862
13.6465	0.2415
13.8182	0.2816
13.9899	0.2738
14.1616	0.2117
14.3333	0.1183
14.5051	0.0286
14.6768	-0.0358
14.8485	-0.0729
15.0202	-0.0868
15.1919	-0.0779
15.3636	-0.0492
15.5354	-0.0146
15.7071	0.0076
15.8788	0.0074
16.0505	-0.0101
16.2222	-0.0313
16.3939	-0.0448
16.5657	-0.0468
16.7374	-0.0376
16.9091	-0.0199
17.0808	-0.0006
17.2525	0.0115
17.4242	0.0134
17.5960	0.0078
17.7677	-0.0016
17.9394	-0.0119
18.1111	-0.0184
18.2828	-0.0164
18.4545	-0.0052
18.6263	0.0108
18.7980	0.0281
18.9697	0.0488
19.1414	0.0798
19.3131	0.1243
19.4848	0.1717
19.6566	0.1968
19.8283	0.1692
20.0000	0.0616
