0.0000	-0.1494
0.1005	-0.1471
0.2010	-0.1447
0.3015	-0.1425
0.4020	-0.1403
0.5025	-0.1382
0.6030	-0.1361
0.7035	-0.1341
0.8040	-0.1322
0.9045	-0.1303
1.0050	-0.1285
1.1055	-0.1267
1.2060	-0.1250
1.3065	-0.1233
1.4070	-0.1217
1.5075	-0.1201
1.6080	-0.1186
1.7085	-0.1171
1.8090	-0.1157
1.9095	-0.1143
2.0101	-0.1130
2.1106	-0.1117
2.2111	-0.1104
2.3116	-0.1092
2.4121	-0.1081
2.5126	-0.1069
2.6131	-0.1058
2.7136	-0.1047
2.8141	-0.1037
2.9146	-0.1027
3.0151	-0.1017
3.1156	-0.1007
3.2161	-0.0998
3.3166	-0.0988
3.4171	-0.0979
3.5176	-0.0970
3.6181	-0.0962
3.7186	-0.0953
3.8191	-0.0945
3.9196	-0.0937
4.0201	-0.0928
4.1206	-0.0920
4.2211	-0.0912
4.3216	-0.0904
4.4221	-0.0896
4.5226	-0.0888
4.6231	-0.0880
4.7236	-0.0872
4.8241	-0.0864
4.9246	-0.0856
5.0251	-0.0847
5.1256	-0.0839
5.2261	-0.0831
5.3266	-0.0822
5.4271	-0.0813
5.5276	-0.0805
5.6281	-0.0796
5.7286	-0.0786
5.8291	-0.0777
5.9296	-0.0768
6.0302	-0.0758
6.1307	-0.0748
6.2312	-0.0738
6.3317	-0.0728
6.4322	-0.0718
6.5327	-0.0707
6.6332	-0.0696
6.7337	-0.0685
6.8342	-0.0674
6.9347	-0.0663
7.0352	-0.0651
7.1357	-0.0639
7.2362	-0.0627
7.3367	-0.0615
7.4372	-0.0603
7.5377	-0.0591
7.6382	-0.0578
7.7387	-0.0565
7.8392	-0.0552
7.9397	-0.0539
8.0402	-0.0526
8.1407	-0.0513
8.2412	-0.0499
8.3417	-0.0486
8.4422	-0.0472
8.5427	-0.0459
8.6432	-0.0445
8.7437	-0.0432
8.8442	-0.0418
8.9447	-0.0404
9.0452	-0.0390
9.1457	-0.0377
9.2462	-0.0363
9.3467	-0.0350
9.4472	-0.0336
9.5477	-0.0323
9.6482	-0.0310
9.7487	-0.0296
9.8492	-0.0283
9.9497	-0.0270
10.0503	-0.0257
10.1508	-0.0245
10.2513	-0.0232
10.3518	-0.0220
10.4523	-0.0208
10.5528	-0.0196
10.6533	-0.0184
10.7538	-0.0173
10.8543	-0.0161
10.9548	-0.0150
11.0553	-0.0140
11.1558	-0.0129
11.2563	-0.0119
11.3568	-0.0109
11.4573	-0.0099
11.5578	-0.0089
11.6583	-0.0080
11.7588	-0.0071
11.8593	-0.0062
11.9598	-0.0054
12.0603	-0.0046
12.1608	-0.0038
12.2613	-0.0030
12.3618	-0.0022
12.4623	-0.0015
12.5628	-0.0008
12.6633	-0.0002
12.7638	0.0005
12.8643	0.0011
12.9648	0.0017
13.0653	0.0022
13.1658	0.0028
13.2663	0.0033
13.3668	0.0038
13.4673	0.0043
13.5678	0.0047
13.6683	0.0051
13.7688	0.0056
13.8693	0.0059
13.9698	0.0063
14.0704	0.0067
14.1709	0.0070
14.2714	0.0073
14.3719	0.0076
14.4724	0.0079
14.5729	0.0082
14.6734	0.0085
14.7739	0.0087
14.8744	0.0090
14.9749	0.0092
15.0754	0.0094
15.1759	0.0096
15.2764	0.0098
15.3769	0.0100
15.4774	0.0102
15.5779	0.0104
15.6784	0.0106
15.7789	0.0107
15.8794	0.0109
15.9799	0.0111
16.0804	0.0112
16.1809	0.0114
16.2814	0.0115
16.3819	0.0116
16.4824	0.0118
16.5829	0.0119
16.6834	0.0121
16.7839	0.0122
16.8844	0.0123
16.9849	0.0124
17.0854	0.0126
17.1859	0.0127
17.2864	0.0128
17.3869	0.0129
17.4874	0.0131
17.5879	0.0132
17.6884	0.0133
17.7889	0.0134
17.8894	0.0135
17.9899	0.0136
18.0905	0.0137
18.1910	0.0138
18.2915	0.0139
18.3920	0.0140
18.4925	0.0141
18.5930	0.0142
18.6935	0.0143
18.7940	0.0144
18.8945	0.0145
18.9950	0.0145
19.0955	0.0146
19.1960	0.0147
19.2965	0.0147
19.3970	0.0148
19.4975	0.0148
19.5980	0.0148
19.6985	0.0149
19.7990	0.0149
19.8995	0.0149
20.0000	0.0149
