0.0000	10.0000
0.1005	10.0000
0.2010	10.0000
0.3015	10.0000
0.4020	10.0000
0.5025	10.0000
0.6030	10.0000
0.7035	10.0000
0.8040	10.0000
0.9045	10.0000
1.0050	10.0000
1.1055	10.0000
1.2060	10.0000
1.3065	10.0000
1.4070	10.0000
1.5075	10.0000
1.6080	10.0000
1.7085	10.0000
1.8090	10.0000
1.9095	10.0000
2.0101	-0.4064
2.1106	-0.0154
2.2111	0.3456
2.3116	0.4921
2.4121	0.6040
2.5126	0.5653
2.6131	0.3402
2.7136	0.0606
2.8141	-0.0041
2.9146	0.1764
3.0151	0.2464
3.1156	0.1430
3.2161	-0.1489
3.3166	-0.1562
3.4171	0.0101
3.5176	0.0519
3.6181	-0.0479
3.7186	-0.1140
3.8191	-0.1099
3.9196	-0.1968
4.0201	-0.2302
4.1206	-0.0924
4.2211	0.0005
4.3216	-0.0993
4.4221	-0.1399
4.5226	-0.0231
4.6231	0.1269
4.7236	0.2315
4.8241	0.4607
4.9246	0.4819
5.0251	0.2545
5.1256	0.1225
5.2261	-0.0485
5.3266	-0.1700
5.4271	-0.1785
5.5276	-0.2435
5.6281	-0.2814
5.7286	-0.0663
5.8291	0.2310
5.9296	0.3767
6.0302	0.4235
6.1307	0.3427
6.2312	0.2015
6.3317	0.1407
6.4322	0.2007
6.5327	0.3085
6.6332	0.3865
6.7337	0.5880
6.8342	0.6857
6.9347	0.5502
7.0352	0.3315
7.1357	0.1929
7.2362	0.0795
7.3367	-0.0152
7.4372	-0.0384
7.5377	-0.0481
7.6382	-0.1046
7.7387	-0.0921
7.8392	-0.0271
7.9397	0.0134
8.0402	0.0241
8.1407	0.0329
8.2412	0.0818
8.3417	0.1375
8.4422	0.1811
8.5427	0.1770
8.6432	0.1862
8.7437	0.1684
8.8442	0.1092
8.9447	0.1045
9.0452	0.0778
9.1457	0.0474
9.2462	0.0375
9.3467	-0.0174
9.4472	-0.0250
9.5477	0.0072
9.6482	-0.0008
9.7487	0.0078
9.8492	0.0251
9.9497	0.0238
10.0503	0.0133
10.1508	-0.0012
10.2513	-0.0344
10.3518	-0.0382
10.4523	0.0174
10.5528	0.0287
10.6533	-0.0122
10.7538	-0.0666
10.8543	-0.0835
10.9548	-0.0654
11.0553	-0.0453
11.1558	-0.0499
11.2563	-0.0662
11.3568	-0.0365
11.4573	0.0280
11.5578	0.0836
11.6583	0.0346
11.7588	-0.0668
11.8593	-0.1467
11.9598	-0.2696
12.0603	-0.2269
12.1608	0.1093
12.2613	0.1323
12.3618	-0.0038
12.4623	0.0574
12.5628	0.0994
12.6633	0.0708
12.7638	0.0001
12.8643	-0.0012
12.9648	0.1101
13.0653	0.3324
13.1658	0.3164
13.2663	0.4551
13.3668	0.5145
13.4673	0.1706
13.5678	0.0106
13.6683	-0.0387
13.7688	-0.1032
13.8693	-0.1479
13.9698	-0.0897
14.0704	0.0154
14.1709	0.0360
14.2714	0.0267
14.3719	0.0345
14.4724	0.0525
14.5729	0.0496
14.6734	0.0157
14.7739	-0.0259
14.8744	-0.0621
14.9749	-0.1246
15.0754	-0.1437
15.1759	0.0474
15.2764	0.0688
15.3769	-0.1177
15.4774	-0.1491
15.5779	-0.1086
15.6784	-0.0223
15.7789	-0.0492
15.8794	-0.1144
15.9799	-0.1839
16.0804	-0.1761
16.1809	-0.0561
16.2814	-0.1099
16.3819	-0.2256
16.4824	-0.2270
16.5829	-0.2242
16.6834	-0.1539
16.7839	0.0053
16.8844	-0.0219
16.9849	-0.0608
17.0854	-0.0748
17.1859	-0.1323
17.2864	-0.1155
17.3869	-0.0097
17.4874	0.0724
17.5879	-0.0096
17.6884	-0.0488
17.7889	0.0067
17.8894	0.0664
17.9899	0.0492
18.0905	0.0150
18.1910	-0.0099
18.2915	-0.0188
18.3920	0.0056
18.4925	0.0119
18.5930	-0.0089
18.6935	-0.0293
18.7940	-0.0219
18.8945	-0.0207
18.9950	-0.0324
19.0955	-0.0538
19.1960	-0.0482
19.2965	-0.0577
19.3970	-0.0779
19.4975	-0.0083
19.5980	0.1453
19.6985	0.1195
19.7990	0.1193
19.8995	0.2142
20.0000	-0.0398
