0.0000	-0.0000
0.1005	-0.0000
0.2010	-0.0000
0.3015	-0.0000
0.4020	-0.0000
0.5025	-0.0000
0.6030	-0.0000
0.7035	-0.0000
0.8040	-0.0000
0.9045	-0.0000
1.0050	-0.0000
1.1055	-0.0000
1.2060	-0.0000
1.3065	-0.0000
1.4070	-0.0000
1.5075	-0.0000
1.6080	-0.0000
1.7085	-0.0000
1.8090	-0.0000
1.9095	0.4551
2.0101	1.8251
2.1106	2.7821
2.2111	3.3567
2.3116	3.6371
2.4121	3.8125
2.5126	4.0720
2.6131	3.8320
2.7136	2.2265
2.8141	0.8509
2.9146	-0.2943
3.0151	-1.0498
3.1156	-1.2406
3.2161	-1.0183
3.3166	-0.6911
3.4171	-0.5144
3.5176	-0.5740
3.6181	-0.6871
3.7186	-0.6521
3.8191	-0.4714
3.9196	-0.2859
4.0201	-0.2239
4.1206	-0.3211
4.2211	-0.4660
4.3216	-0.5147
4.4221	-0.4321
4.5226	-0.2568
4.6231	-0.0803
4.7236	0.0088
4.8241	0.0200
4.9246	0.0166
5.0251	0.0502
5.1256	0.1371
5.2261	0.2251
5.3266	0.2316
5.4271	0.1561
5.5276	0.0545
5.6281	-0.0569
5.7286	-0.1696
5.8291	-0.2643
5.9296	-0.3258
6.0302	-0.3279
6.1307	-0.2506
6.2312	-0.1387
6.3317	-0.1017
6.4322	-0.1856
6.5327	-0.3022
6.6332	-0.3429
6.7337	-0.2627
6.8342	-0.1056
6.9347	0.0210
7.0352	0.0458
7.1357	-0.0067
7.2362	-0.0895
7.3367	-0.1887
7.4372	-0.2973
7.5377	-0.3881
7.6382	-0.4255
7.7387	-0.4057
7.8392	-0.3668
7.9397	-0.3345
8.0402	-0.2947
8.1407	-0.2408
8.2412	-0.1936
8.3417	-0.1642
8.4422	-0.1382
8.5427	-0.1057
8.6432	-0.0820
8.7437	-0.0904
8.8442	-0.1214
8.9447	-0.1306
9.0452	-0.0896
9.1457	-0.0180
9.2462	0.0275
9.3467	-0.0003
9.4472	-0.0845
9.5477	-0.1653
9.6482	-0.2045
9.7487	-0.2031
9.8492	-0.1896
9.9497	-0.1897
10.0503	-0.1968
10.1508	-0.2027
10.2513	-0.2249
10.3518	-0.2629
10.4523	-0.2807
10.5528	-0.2609
10.6533	-0.2305
10.7538	-0.2159
10.8543	-0.2087
10.9548	-0.1944
11.0553	-0.1738
11.1558	-0.1533
11.2563	-0.1355
11.3568	-0.1161
11.4573	-0.0918
11.5578	-0.0706
11.6583	-0.0628
11.7588	-0.0646
11.8593	-0.0693
11.9598	-0.0811
12.0603	-0.0970
12.1608	-0.0996
12.2613	-0.0827
12.3618	-0.0644
12.4623	-0.0669
12.5628	-0.0853
12.6633	-0.0863
12.7638	-0.0446
12.8643	0.0234
12.9648	0.0780
13.0653	0.1017
13.1658	0.1032
13.2663	0.0940
13.3668	0.0818
13.4673	0.0835
13.5678	0.1215
13.6683	0.1997
13.7688	0.2979
13.8693	0.3910
13.9698	0.4430
14.0704	0.4084
14.1709	0.2948
14.2714	0.1747
14.3719	0.0984
14.4724	0.0547
14.5729	0.0212
14.6734	-0.0061
14.7739	-0.0235
14.8744	-0.0297
14.9749	-0.0307
15.0754	-0.0379
15.1759	-0.0509
15.2764	-0.0538
15.3769	-0.0339
15.4774	0.0042
15.5779	0.0425
15.6784	0.0632
15.7789	0.0607
15.8794	0.0425
15.9799	0.0256
16.0804	0.0209
16.1809	0.0178
16.2814	0.0081
16.3819	0.0095
16.4824	0.0335
16.5829	0.0525
16.6834	0.0325
16.7839	-0.0169
16.8844	-0.0565
16.9849	-0.0651
17.0854	-0.0512
17.1859	-0.0325
17.2864	-0.0217
17.3869	-0.0236
17.4874	-0.0296
17.5879	-0.0241
17.6884	-0.0122
17.7889	-0.0151
17.8894	-0.0410
17.9899	-0.0744
18.0905	-0.0910
18.1910	-0.0826
18.2915	-0.0609
18.3920	-0.0401
18.4925	-0.0207
18.5930	0.0056
18.6935	0.0389
18.7940	0.0665
18.8945	0.0744
18.9950	0.0605
19.0955	0.0367
19.1960	0.0169
19.2965	0.0071
19.3970	0.0122
19.4975	0.0345
19.5980	0.0579
19.6985	0.0611
19.7990	0.0442
19.8995	0.0203
20.0000	-0.0084
